mu sigma alpha beta het how
-0.0026513259 0.0010985278 -4.0 1000 0.000211511082 rai
-0.0026513259 0.0010985278 -4.0 3000 0.000712758821 rai
-0.0026513259 0.0010985278 -4.0 5000 0.000718543551 rai
-0.0026513259 0.0010985278 -4.0 7000 0.000717766913 rai
-0.0026513259 0.0014735393 0.0 0 0.001350178670 fedya
-0.0026513259 0.0014735393 0.0 1000 0.001647199214 fedya
-0.0026513259 0.0014735393 0.0 3000 0.002523445200 fedya
-0.0026513259 0.0014735393 0.0 5000 0.002897821920 fedya
-0.0026513259 0.0014735393 0.0 7000 0.003093313460 fedya
-0.0026513259 0.0014735393 -2.0 0 0.000014128839 rai
-0.0026513259 0.0014735393 -2.0 1000 0.000236539465 rai
-0.0026513259 0.0014735393 -2.0 3000 0.000695334035 rai
-0.0026513259 0.0014735393 -2.0 5000 0.000708067252 rai
-0.0026513259 0.0014735393 -2.0 7000 0.000710241318 rai
-0.0026513259 0.0014735393 -4.0 0 0.000013377961 rai
-0.0026513259 0.0014735393 -4.0 1000 0.000242640594 rai
-0.0026513259 0.0014735393 -4.0 3000 0.000690128567 rai
-0.0026513259 0.0014735393 -4.0 5000 0.000694006768 rai
-0.0026513259 0.0014735393 -4.0 7000 0.000693031201 rai
-0.0026513259 0.0019765710 -2.0 0 0.000028587134 fedya
-0.0026513259 0.0019765710 -2.0 1000 0.000304885738 fedya
-0.0026513259 0.0019765710 -2.0 3000 0.000748651597 fedya
-0.0026513259 0.0019765710 -2.0 5000 0.000788320932 fedya
-0.0026513259 0.0019765710 -2.0 7000 0.000753113916 fedya
-0.0026513259 0.0019765710 -4.0 0 0.000012509697 rai
-0.0026513259 0.0019765710 -4.0 1000 0.000276172584 rai
-0.0026513259 0.0019765710 -4.0 3000 0.000661287166 rai
-0.0026513259 0.0019765710 -4.0 5000 0.000668217645 rai
-0.0026513259 0.0019765710 -4.0 7000 0.000669090991 rai
-0.0026513259 0.0026513259 -2.0 0 0.000072052611 fedya
-0.0026513259 0.0026513259 -2.0 1000 0.000347282525 fedya
-0.0026513259 0.0026513259 -2.0 3000 0.000773237497 fedya
-0.0026513259 0.0026513259 -2.0 5000 0.000740993532 fedya
-0.0026513259 0.0026513259 -2.0 7000 0.000773991469 fedya
-0.0026513259 0.0026513259 -4.0 0 0.000011699343 rai
-0.0026513259 0.0026513259 -4.0 1000 0.000308810870 rai
-0.0026513259 0.0026513259 -4.0 3000 0.000632206272 rai
-0.0026513259 0.0026513259 -4.0 5000 0.000639517005 rai
-0.0026513259 0.0026513259 -4.0 7000 0.000639900365 rai
-0.0026513259 0.0035564262 -2.0 0 0.000316317988 fedya
-0.0026513259 0.0035564262 -2.0 1000 0.000750141551 fedya
-0.0026513259 0.0035564262 -2.0 3000 0.001102898524 fedya
-0.0026513259 0.0035564262 -2.0 5000 0.001119995240 fedya
-0.0026513259 0.0035564262 -2.0 7000 0.001209015228 fedya
-0.0026513259 0.0035564262 -4.0 0 0.000009583800 fedya
-0.0026513259 0.0035564262 -4.0 1000 0.000398924674 fedya
-0.0026513259 0.0035564262 -4.0 3000 0.000692997310 fedya
-0.0026513259 0.0035564262 -4.0 5000 0.000661995734 fedya
-0.0026513259 0.0035564262 -4.0 7000 0.000682012871 fedya
-0.0026513259 0.0047705064 -2.0 0 0.000662818068 fedya
-0.0026513259 0.0047705064 -2.0 1000 0.001370719413 fedya
-0.0026513259 0.0047705064 -2.0 3000 0.001643971900 fedya
-0.0026513259 0.0047705064 -2.0 5000 0.001834470040 fedya
-0.0026513259 0.0047705064 -2.0 7000 0.001785096270 fedya
-0.0026513259 0.0047705064 -4.0 0 0.000023964399 fedya
-0.0026513259 0.0047705064 -4.0 1000 0.000393300324 fedya
-0.0026513259 0.0047705064 -4.0 3000 0.000659778598 fedya
-0.0026513259 0.0047705064 -4.0 5000 0.000709222193 fedya
-0.0026513259 0.0047705064 -4.0 7000 0.000634973339 fedya
-0.0026513259 0.0063990452 -2.0 0 0.001184497439 fedya
-0.0026513259 0.0063990452 -2.0 1000 0.002074116620 fedya
-0.0026513259 0.0063990452 -2.0 3000 0.002602394260 fedya
-0.0026513259 0.0063990452 -2.0 5000 0.002482955160 fedya
-0.0026513259 0.0063990452 -2.0 7000 0.002708181210 fedya
-0.0026513259 0.0063990452 -4.0 0 0.000124019201 fedya
-0.0026513259 0.0063990452 -4.0 1000 0.000582474409 fedya
-0.0026513259 0.0063990452 -4.0 3000 0.000804469677 fedya
-0.0026513259 0.0063990452 -4.0 5000 0.000828863339 fedya
-0.0026513259 0.0063990452 -4.0 7000 0.000823351138 fedya
-0.0026513259 0.0085835287 -4.0 0 0.000252302135 fedya
-0.0026513259 0.0085835287 -4.0 1000 0.000895081987 fedya
-0.0026513259 0.0085835287 -4.0 3000 0.000988028952 fedya
-0.0026513259 0.0085835287 -4.0 5000 0.001184666200 fedya
-0.0026513259 0.0085835287 -4.0 7000 0.001222644851 fedya
-0.0026513259 0.0115137436 -4.0 0 0.000663429038 fedya
-0.0026513259 0.0115137436 -4.0 1000 0.001277288587 fedya
-0.0026513259 0.0115137436 -4.0 3000 0.001485688680 fedya
-0.0026513259 0.0115137436 -4.0 5000 0.001505098226 fedya
-0.0026513259 0.0115137436 -4.0 7000 0.001532555564 fedya
-0.0019765710 0.0000100000 0.0 0 0.000024280866 rai
-0.0019765710 0.0000100000 0.0 1000 0.000098277855 rai
-0.0019765710 0.0000100000 0.0 3000 0.000831554408 rai
-0.0019765710 0.0000100000 0.0 5000 0.000937701025 rai
-0.0019765710 0.0000100000 0.0 7000 0.000939357985 rai
-0.0019765710 0.0000100000 -2.0 0 0.000024108911 rai
-0.0019765710 0.0000100000 -2.0 1000 0.000098237943 rai
-0.0019765710 0.0000100000 -2.0 3000 0.000831349654 rai
-0.0019765710 0.0000100000 -2.0 5000 0.000935844892 rai
-0.0019765710 0.0000100000 -2.0 7000 0.000939499116 rai
-0.0019765710 0.0000100000 -4.0 0 0.000024012579 rai
-0.0019765710 0.0000100000 -4.0 1000 0.000098446261 rai
-0.0019765710 0.0000100000 -4.0 3000 0.000833833495 rai
-0.0019765710 0.0000100000 -4.0 5000 0.000936974026 rai
-0.0019765710 0.0000100000 -4.0 7000 0.000937791899 rai
-0.0019765710 0.0000134138 0.0 0 0.000024374665 rai
-0.0019765710 0.0000134138 0.0 1000 0.000097981688 rai
-0.0019765710 0.0000134138 0.0 3000 0.000830449677 rai
-0.0019765710 0.0000134138 0.0 5000 0.000937820976 rai
-0.0019765710 0.0000134138 0.0 7000 0.000941770327 rai
-0.0019765710 0.0000134138 -2.0 0 0.000024197693 rai
-0.0019765710 0.0000134138 -2.0 1000 0.000098159444 rai
-0.0019765710 0.0000134138 -2.0 3000 0.000832928514 rai
-0.0019765710 0.0000134138 -2.0 5000 0.000935891848 rai
-0.0019765710 0.0000134138 -2.0 7000 0.000939577577 rai
-0.0019765710 0.0000134138 -4.0 0 0.000024382941 rai
-0.0019765710 0.0000134138 -4.0 1000 0.000099609207 rai
-0.0019765710 0.0000134138 -4.0 3000 0.000831241623 rai
-0.0019765710 0.0000134138 -4.0 5000 0.000936457151 rai
-0.0019765710 0.0000134138 -4.0 7000 0.000939179394 rai
-0.0019765710 0.0000179929 0.0 0 0.000024318456 rai
-0.0019765710 0.0000179929 0.0 1000 0.000098331648 rai
-0.0019765710 0.0000179929 0.0 3000 0.000832308603 rai
-0.0019765710 0.0000179929 0.0 5000 0.000938053795 rai
-0.0019765710 0.0000179929 0.0 7000 0.000940548326 rai
-0.0019765710 0.0000179929 -2.0 0 0.000024144888 rai
-0.0019765710 0.0000179929 -2.0 1000 0.000099542440 rai
-0.0019765710 0.0000179929 -2.0 3000 0.000831003009 rai
-0.0019765710 0.0000179929 -2.0 5000 0.000935497857 rai
-0.0019765710 0.0000179929 -2.0 7000 0.000937676455 rai
-0.0019765710 0.0000179929 -4.0 0 0.000024153951 rai
-0.0019765710 0.0000179929 -4.0 1000 0.000099526876 rai
-0.0019765710 0.0000179929 -4.0 3000 0.000833559690 rai
-0.0019765710 0.0000179929 -4.0 5000 0.000934765792 rai
-0.0019765710 0.0000179929 -4.0 7000 0.000937110028 rai
-0.0019765710 0.0000241353 0.0 0 0.000024277886 rai
-0.0019765710 0.0000241353 0.0 1000 0.000098539136 rai
-0.0019765710 0.0000241353 0.0 3000 0.000831098624 rai
-0.0019765710 0.0000241353 0.0 5000 0.000938680118 rai
-0.0019765710 0.0000241353 0.0 7000 0.000939438206 rai
-0.0019765710 0.0000241353 -2.0 0 0.000024079448 rai
-0.0019765710 0.0000241353 -2.0 1000 0.000099199796 rai
-0.0019765710 0.0000241353 -2.0 3000 0.000831955861 rai
-0.0019765710 0.0000241353 -2.0 5000 0.000934810455 rai
-0.0019765710 0.0000241353 -2.0 7000 0.000936920440 rai
-0.0019765710 0.0000241353 -4.0 0 0.000024240763 rai
-0.0019765710 0.0000241353 -4.0 1000 0.000098710874 rai
-0.0019765710 0.0000241353 -4.0 3000 0.000831628129 rai
-0.0019765710 0.0000241353 -4.0 5000 0.000933600018 rai
-0.0019765710 0.0000241353 -4.0 7000 0.000936748354 rai
-0.0019765710 0.0000323745 0.0 0 0.000024501283 rai
-0.0019765710 0.0000323745 0.0 1000 0.000098399764 rai
-0.0019765710 0.0000323745 0.0 3000 0.000832264975 rai
-0.0019765710 0.0000323745 0.0 5000 0.000937385380 rai
-0.0019765710 0.0000323745 0.0 7000 0.000940584488 rai
-0.0019765710 0.0000323745 -2.0 0 0.000023686955 rai
-0.0019765710 0.0000323745 -2.0 1000 0.000098934368 rai
-0.0019765710 0.0000323745 -2.0 3000 0.000832205480 rai
-0.0019765710 0.0000323745 -2.0 5000 0.000932672247 rai
-0.0019765710 0.0000323745 -2.0 7000 0.000934937099 rai
-0.0019765710 0.0000323745 -4.0 0 0.000024025740 rai
-0.0019765710 0.0000323745 -4.0 1000 0.000099448983 rai
-0.0019765710 0.0000323745 -4.0 3000 0.000831734194 rai
-0.0019765710 0.0000323745 -4.0 5000 0.000931389951 rai
-0.0019765710 0.0000323745 -4.0 7000 0.000934594630 rai
-0.0019765710 0.0000434264 0.0 0 0.000024209233 rai
-0.0019765710 0.0000434264 0.0 1000 0.000098860068 rai
-0.0019765710 0.0000434264 0.0 3000 0.000829093453 rai
-0.0019765710 0.0000434264 0.0 5000 0.000938601669 rai
-0.0019765710 0.0000434264 0.0 7000 0.000940655038 rai
-0.0019765710 0.0000434264 -2.0 0 0.000023936097 rai
-0.0019765710 0.0000434264 -2.0 1000 0.000099839692 rai
-0.0019765710 0.0000434264 -2.0 3000 0.000832481959 rai
-0.0019765710 0.0000434264 -2.0 5000 0.000932399007 rai
-0.0019765710 0.0000434264 -2.0 7000 0.000933427953 rai
-0.0019765710 0.0000434264 -4.0 0 0.000023897441 rai
-0.0019765710 0.0000434264 -4.0 1000 0.000100020207 rai
-0.0019765710 0.0000434264 -4.0 3000 0.000834013770 rai
-0.0019765710 0.0000434264 -4.0 5000 0.000930852990 rai
-0.0019765710 0.0000434264 -4.0 7000 0.000932347975 rai
-0.0019765710 0.0000582511 0.0 0 0.000024375703 rai
-0.0019765710 0.0000582511 0.0 1000 0.000098267770 rai
-0.0019765710 0.0000582511 0.0 3000 0.000830082875 rai
-0.0019765710 0.0000582511 0.0 5000 0.000939583156 rai
-0.0019765710 0.0000582511 0.0 7000 0.000940427974 rai
-0.0019765710 0.0000582511 -2.0 0 0.000023760381 rai
-0.0019765710 0.0000582511 -2.0 1000 0.000100624554 rai
-0.0019765710 0.0000582511 -2.0 3000 0.000833188735 rai
-0.0019765710 0.0000582511 -2.0 5000 0.000929358463 rai
-0.0019765710 0.0000582511 -2.0 7000 0.000929922929 rai
-0.0019765710 0.0000582511 -4.0 0 0.000023724275 rai
-0.0019765710 0.0000582511 -4.0 1000 0.000099410298 rai
-0.0019765710 0.0000582511 -4.0 3000 0.000833898075 rai
-0.0019765710 0.0000582511 -4.0 5000 0.000927454700 rai
-0.0019765710 0.0000582511 -4.0 7000 0.000930444501 rai
-0.0019765710 0.0000781367 0.0 0 0.000024250904 rai
-0.0019765710 0.0000781367 0.0 1000 0.000098409391 rai
-0.0019765710 0.0000781367 0.0 3000 0.000830597565 rai
-0.0019765710 0.0000781367 0.0 5000 0.000937672201 rai
-0.0019765710 0.0000781367 0.0 7000 0.000943520320 rai
-0.0019765710 0.0000781367 -2.0 0 0.000023736699 rai
-0.0019765710 0.0000781367 -2.0 1000 0.000101054518 rai
-0.0019765710 0.0000781367 -2.0 3000 0.000833690660 rai
-0.0019765710 0.0000781367 -2.0 5000 0.000925109124 rai
-0.0019765710 0.0000781367 -2.0 7000 0.000926881305 rai
-0.0019765710 0.0000781367 -4.0 0 0.000023536846 rai
-0.0019765710 0.0000781367 -4.0 1000 0.000100336221 rai
-0.0019765710 0.0000781367 -4.0 3000 0.000834354034 rai
-0.0019765710 0.0000781367 -4.0 5000 0.000924767431 rai
-0.0019765710 0.0000781367 -4.0 7000 0.000927091465 rai
-0.0019765710 0.0001048107 0.0 0 0.000024490779 rai
-0.0019765710 0.0001048107 0.0 1000 0.000099237974 rai
-0.0019765710 0.0001048107 0.0 3000 0.000828927614 rai
-0.0019765710 0.0001048107 0.0 5000 0.000939147345 rai
-0.0019765710 0.0001048107 0.0 7000 0.000941699477 rai
-0.0019765710 0.0001048107 -2.0 0 0.000023414601 rai
-0.0019765710 0.0001048107 -2.0 1000 0.000101043161 rai
-0.0019765710 0.0001048107 -2.0 3000 0.000833451134 rai
-0.0019765710 0.0001048107 -2.0 5000 0.000920434439 rai
-0.0019765710 0.0001048107 -2.0 7000 0.000924514967 rai
-0.0019765710 0.0001048107 -4.0 0 0.000023461118 rai
-0.0019765710 0.0001048107 -4.0 1000 0.000101661717 rai
-0.0019765710 0.0001048107 -4.0 3000 0.000834787357 rai
-0.0019765710 0.0001048107 -4.0 5000 0.000922752612 rai
-0.0019765710 0.0001048107 -4.0 7000 0.000922651665 rai
-0.0019765710 0.0001405906 0.0 0 0.000024439420 rai
-0.0019765710 0.0001405906 0.0 1000 0.000099279486 rai
-0.0019765710 0.0001405906 0.0 3000 0.000826070854 rai
-0.0019765710 0.0001405906 0.0 5000 0.000939678270 rai
-0.0019765710 0.0001405906 0.0 7000 0.000945029314 rai
-0.0019765710 0.0001405906 -2.0 0 0.000023185312 rai
-0.0019765710 0.0001405906 -2.0 1000 0.000102313220 rai
-0.0019765710 0.0001405906 -2.0 3000 0.000832898602 rai
-0.0019765710 0.0001405906 -2.0 5000 0.000917717920 rai
-0.0019765710 0.0001405906 -2.0 7000 0.000919216983 rai
-0.0019765710 0.0001405906 -4.0 0 0.000023123460 rai
-0.0019765710 0.0001405906 -4.0 1000 0.000102173177 rai
-0.0019765710 0.0001405906 -4.0 3000 0.000833088999 rai
-0.0019765710 0.0001405906 -4.0 5000 0.000915629292 rai
-0.0019765710 0.0001405906 -4.0 7000 0.000915939969 rai
-0.0019765710 0.0001885849 0.0 0 0.000024549876 rai
-0.0019765710 0.0001885849 0.0 1000 0.000099728896 rai
-0.0019765710 0.0001885849 0.0 3000 0.000820225441 rai
-0.0019765710 0.0001885849 0.0 5000 0.000940133809 rai
-0.0019765710 0.0001885849 0.0 7000 0.000942267625 rai
-0.0019765710 0.0001885849 -2.0 0 0.000022731583 rai
-0.0019765710 0.0001885849 -2.0 1000 0.000104444940 rai
-0.0019765710 0.0001885849 -2.0 3000 0.000831694500 rai
-0.0019765710 0.0001885849 -2.0 5000 0.000909055439 rai
-0.0019765710 0.0001885849 -2.0 7000 0.000910556352 rai
-0.0019765710 0.0001885849 -4.0 0 0.000022682248 rai
-0.0019765710 0.0001885849 -4.0 1000 0.000105392288 rai
-0.0019765710 0.0001885849 -4.0 3000 0.000832127480 rai
-0.0019765710 0.0001885849 -4.0 5000 0.000908725863 rai
-0.0019765710 0.0001885849 -4.0 7000 0.000906409938 rai
-0.0019765710 0.0002529633 0.0 0 0.000024687355 rai
-0.0019765710 0.0002529633 0.0 1000 0.000100287862 rai
-0.0019765710 0.0002529633 0.0 3000 0.000812917541 rai
-0.0019765710 0.0002529633 0.0 5000 0.000940733513 rai
-0.0019765710 0.0002529633 0.0 7000 0.000946720227 rai
-0.0019765710 0.0002529633 -2.0 0 0.000022477455 rai
-0.0019765710 0.0002529633 -2.0 1000 0.000106078755 rai
-0.0019765710 0.0002529633 -2.0 3000 0.000829540868 rai
-0.0019765710 0.0002529633 -2.0 5000 0.000901120471 rai
-0.0019765710 0.0002529633 -2.0 7000 0.000902896472 rai
-0.0019765710 0.0002529633 -4.0 0 0.000022186503 rai
-0.0019765710 0.0002529633 -4.0 1000 0.000106047242 rai
-0.0019765710 0.0002529633 -4.0 3000 0.000830239855 rai
-0.0019765710 0.0002529633 -4.0 5000 0.000898198216 rai
-0.0019765710 0.0002529633 -4.0 7000 0.000899152163 rai
-0.0019765710 0.0003393191 0.0 0 0.000025089727 rai
-0.0019765710 0.0003393191 0.0 1000 0.000100623305 rai
-0.0019765710 0.0003393191 0.0 3000 0.000798972768 rai
-0.0019765710 0.0003393191 0.0 5000 0.000942400441 rai
-0.0019765710 0.0003393191 0.0 7000 0.000951800763 rai
-0.0019765710 0.0003393191 -2.0 0 0.000021825041 rai
-0.0019765710 0.0003393191 -2.0 1000 0.000109333751 rai
-0.0019765710 0.0003393191 -2.0 3000 0.000825635041 rai
-0.0019765710 0.0003393191 -2.0 5000 0.000888023386 rai
-0.0019765710 0.0003393191 -2.0 7000 0.000891147089 rai
-0.0019765710 0.0003393191 -4.0 0 0.000021598348 rai
-0.0019765710 0.0003393191 -4.0 1000 0.000109796958 rai
-0.0019765710 0.0003393191 -4.0 3000 0.000826308821 rai
-0.0019765710 0.0003393191 -4.0 5000 0.000885764788 rai
-0.0019765710 0.0003393191 -4.0 7000 0.000888068733 rai
-0.0019765710 0.0004551546 0.0 0 0.000026118650 rai
-0.0019765710 0.0004551546 0.0 1000 0.000104059956 rai
-0.0019765710 0.0004551546 0.0 3000 0.000777869876 rai
-0.0019765710 0.0004551546 0.0 5000 0.000941826740 rai
-0.0019765710 0.0004551546 0.0 7000 0.000958510570 rai
-0.0019765710 0.0004551546 -2.0 0 0.000021116006 rai
-0.0019765710 0.0004551546 -2.0 1000 0.000115411386 rai
-0.0019765710 0.0004551546 -2.0 3000 0.000814294785 rai
-0.0019765710 0.0004551546 -2.0 5000 0.000876268452 rai
-0.0019765710 0.0004551546 -2.0 7000 0.000877864678 rai
-0.0019765710 0.0004551546 -4.0 0 0.000020855621 rai
-0.0019765710 0.0004551546 -4.0 1000 0.000115654390 rai
-0.0019765710 0.0004551546 -4.0 3000 0.000817977378 rai
-0.0019765710 0.0004551546 -4.0 5000 0.000870813013 rai
-0.0019765710 0.0004551546 -4.0 7000 0.000871254759 rai
-0.0019765710 0.0006105337 0.0 0 0.000047621800 fedya
-0.0019765710 0.0006105337 0.0 1000 0.000119285923 fedya
-0.0019765710 0.0006105337 0.0 3000 0.000791119461 fedya
-0.0019765710 0.0006105337 0.0 5000 0.001043897072 fedya
-0.0019765710 0.0006105337 0.0 7000 0.001017728096 fedya
-0.0019765710 0.0006105337 -2.0 0 0.000020572079 rai
-0.0019765710 0.0006105337 -2.0 1000 0.000122844849 rai
-0.0019765710 0.0006105337 -2.0 3000 0.000804468633 rai
-0.0019765710 0.0006105337 -2.0 5000 0.000860467184 rai
-0.0019765710 0.0006105337 -2.0 7000 0.000861436094 rai
-0.0019765710 0.0006105337 -4.0 0 0.000020195832 rai
-0.0019765710 0.0006105337 -4.0 1000 0.000123840171 rai
-0.0019765710 0.0006105337 -4.0 3000 0.000808010688 rai
-0.0019765710 0.0006105337 -4.0 5000 0.000852470855 rai
-0.0019765710 0.0006105337 -4.0 7000 0.000854004021 rai
-0.0019765710 0.0008189556 0.0 0 0.000348882806 fedya
-0.0019765710 0.0008189556 0.0 1000 0.000423682609 fedya
-0.0019765710 0.0008189556 0.0 3000 0.001178876873 fedya
-0.0019765710 0.0008189556 0.0 5000 0.001378544260 fedya
-0.0019765710 0.0008189556 0.0 7000 0.001525991680 fedya
-0.0019765710 0.0008189556 -2.0 0 0.000019904882 rai
-0.0019765710 0.0008189556 -2.0 1000 0.000133912119 rai
-0.0019765710 0.0008189556 -2.0 3000 0.000785980000 rai
-0.0019765710 0.0008189556 -2.0 5000 0.000840260549 rai
-0.0019765710 0.0008189556 -2.0 7000 0.000842514029 rai
-0.0019765710 0.0008189556 -4.0 0 0.000019189926 rai
-0.0019765710 0.0008189556 -4.0 1000 0.000135508610 rai
-0.0019765710 0.0008189556 -4.0 3000 0.000791825124 rai
-0.0019765710 0.0008189556 -4.0 5000 0.000829536110 rai
-0.0019765710 0.0008189556 -4.0 7000 0.000828868699 rai
-0.0019765710 0.0010985278 0.0 0 0.001190152009 fedya
-0.0019765710 0.0010985278 0.0 1000 0.001686416820 fedya
-0.0019765710 0.0010985278 0.0 3000 0.002522528840 fedya
-0.0019765710 0.0010985278 0.0 5000 0.002730510950 fedya
-0.0019765710 0.0010985278 0.0 7000 0.003096861850 fedya
-0.0019765710 0.0010985278 -2.0 0 0.000018941540 rai
-0.0019765710 0.0010985278 -2.0 1000 0.000153038531 rai
-0.0019765710 0.0010985278 -2.0 3000 0.000762811524 rai
-0.0019765710 0.0010985278 -2.0 5000 0.000815929670 rai
-0.0019765710 0.0010985278 -2.0 7000 0.000820059118 rai
-0.0019765710 0.0010985278 -4.0 0 0.000017925858 rai
-0.0019765710 0.0010985278 -4.0 1000 0.000155566640 rai
-0.0019765710 0.0010985278 -4.0 3000 0.000769926671 rai
-0.0019765710 0.0010985278 -4.0 5000 0.000802313036 rai
-0.0019765710 0.0010985278 -4.0 7000 0.000804953800 rai
-0.0019765710 0.0014735393 -2.0 0 0.000017248399 fedya
-0.0019765710 0.0014735393 -2.0 1000 0.000200258993 fedya
-0.0019765710 0.0014735393 -2.0 3000 0.000786200163 fedya
-0.0019765710 0.0014735393 -2.0 5000 0.000832674392 fedya
-0.0019765710 0.0014735393 -2.0 7000 0.000874424476 fedya
-0.0019765710 0.0014735393 -4.0 0 0.000016786492 rai
-0.0019765710 0.0014735393 -4.0 1000 0.000183879176 rai
-0.0019765710 0.0014735393 -4.0 3000 0.000743712203 rai
-0.0019765710 0.0014735393 -4.0 5000 0.000772178000 rai
-0.0019765710 0.0014735393 -4.0 7000 0.000774116984 rai
-0.0019765710 0.0019765710 -2.0 0 0.000052687865 fedya
-0.0019765710 0.0019765710 -2.0 1000 0.000335808468 fedya
-0.0019765710 0.0019765710 -2.0 3000 0.000908038373 fedya
-0.0019765710 0.0019765710 -2.0 5000 0.000867804646 fedya
-0.0019765710 0.0019765710 -2.0 7000 0.000949251261 fedya
-0.0019765710 0.0019765710 -4.0 0 0.000015608328 rai
-0.0019765710 0.0019765710 -4.0 1000 0.000220569296 rai
-0.0019765710 0.0019765710 -4.0 3000 0.000710141576 rai
-0.0019765710 0.0019765710 -4.0 5000 0.000738157931 rai
-0.0019765710 0.0019765710 -4.0 7000 0.000740346050 rai
-0.0019765710 0.0026513259 -2.0 0 0.000212279935 fedya
-0.0019765710 0.0026513259 -2.0 1000 0.000563028920 fedya
-0.0019765710 0.0026513259 -2.0 3000 0.000987564551 fedya
-0.0019765710 0.0026513259 -2.0 5000 0.001235838213 fedya
-0.0019765710 0.0026513259 -2.0 7000 0.001203105752 fedya
-0.0019765710 0.0026513259 -4.0 0 0.000013426800 fedya
-0.0019765710 0.0026513259 -4.0 1000 0.000290526079 fedya
-0.0019765710 0.0026513259 -4.0 3000 0.000802882725 fedya
-0.0019765710 0.0026513259 -4.0 5000 0.000785585272 fedya
-0.0019765710 0.0026513259 -4.0 7000 0.000766176075 fedya
-0.0019765710 0.0035564262 -2.0 0 0.000634092708 fedya
-0.0019765710 0.0035564262 -2.0 1000 0.001106591154 fedya
-0.0019765710 0.0035564262 -2.0 3000 0.001776679390 fedya
-0.0019765710 0.0035564262 -2.0 5000 0.001723135910 fedya
-0.0019765710 0.0035564262 -2.0 7000 0.001759864250 fedya
-0.0019765710 0.0035564262 -4.0 0 0.000013481867 fedya
-0.0019765710 0.0035564262 -4.0 1000 0.000324864394 fedya
-0.0019765710 0.0035564262 -4.0 3000 0.000705391052 fedya
-0.0019765710 0.0035564262 -4.0 5000 0.000751123734 fedya
-0.0019765710 0.0035564262 -4.0 7000 0.000741362872 fedya
-0.0019765710 0.0047705064 -2.0 0 0.001172416372 fedya
-0.0019765710 0.0047705064 -2.0 1000 0.001704391608 fedya
-0.0019765710 0.0047705064 -2.0 3000 0.002370243760 fedya
-0.0019765710 0.0047705064 -2.0 5000 0.002649595400 fedya
-0.0019765710 0.0047705064 -2.0 7000 0.002584281450 fedya
-0.0019765710 0.0047705064 -4.0 0 0.000061557133 fedya
-0.0019765710 0.0047705064 -4.0 1000 0.000470739932 fedya
-0.0019765710 0.0047705064 -4.0 3000 0.000895697659 fedya
